player_name,round_number,season,playoffownership,topownership,eliteownership,topdiff,elitediff
Austin Ekeler,1.4,2021,0.1470679012345679,0.21609076843733885,0.2774327122153209,0.06902286720277095,0.130364810980753
Austin Hooper,15.6,2021,0.0841820987654321,0.08561113976276431,0.09730848861283643,0.0014290409973322094,0.01312638984740433
Austin Watkins,18,2021,3.8580246913580246e-5,NA,NA,NA,NA
Baker Mayfield,13.4,2021,0.0699074074074074,0.060856111397627644,0.047619047619047616,-0.00905129600977976,-0.022288359788359788
Ben Roethlisberger,15.6,2021,0.07862654320987654,0.06472408457968025,0.06832298136645963,-0.01390245863019629,-0.010303561843416909
Benny Snell,17.7,2021,4.243827160493827e-4,7.735946364105209e-4,NA,3.492119203611382e-4,NA
Blake Jarwin,15.3,2021,0.062114197530864196,0.053893759669932956,0.045548654244306416,-0.00822043786093124,-0.01656554328655778
Boston Scott,17.3,2021,0.013194444444444444,0.013408973697782363,0.008281573498964804,2.145292533379181e-4,-0.0049128709454796405
Brandin Cooks,8.1,2021,0.09313271604938271,0.08973697782362042,0.07867494824016563,-0.003395738225762293,-0.014457767809217079
Brandon Aiyuk,5,2021,0.06045524691358025,0.04177411036616813,0.037267080745341616,-0.018681136547412124,-0.023188166168238634
Breshad Perriman,14.3,2021,0.0560570987654321,0.04847859721505931,0.055900621118012424,-0.00757850155037279,-1.5647764741967551e-4
Brevin Jordan,18,2021,1.5432098765432098e-4,NA,NA,NA,NA
Brian Hill,18,2021,1.9290123456790122e-4,2.5786487880350697e-4,NA,6.496364423560575e-5,NA
Bryan Edwards,13.1,2021,0.07453703703703704,0.07142857142857142,0.07660455486542443,-0.003108465608465616,0.0020675178283873913
Byron Pringle,16.5,2021,0.057291666666666664,0.05595667870036101,0.053830227743271224,-0.0013349879663056563,-0.0034614389233954407
C.J. Uzomah,17.7,2021,0.005054012345679012,0.005673027333677153,0.014492753623188406,6.19014987998141e-4,0.009438741277509394
Caleb Huntley,18,2021,3.8580246913580246e-5,NA,NA,NA,NA
Calvin Ridley,1.9,2021,0.042708333333333334,0.029396596183599792,0.028985507246376812,-0.013311737149733542,-0.013722826086956522
Cam Akers,1.3,2021,0.0077546296296296295,0.005157297576070139,0.004140786749482402,-0.00259733205355949,-0.0036138428801472276
Cam Newton,17.2,2021,0.021875,0.021144920061887573,0.018633540372670808,-7.300799381124261e-4,-0.0032414596273291907
Cam Sims,17.4,2021,3.4722222222222224e-4,NA,NA,NA,NA
Cameron Brate,17.8,2021,1.5432098765432098e-4,NA,NA,NA,NA
Carlos Hyde,17.2,2021,0.010030864197530864,0.0110881897885508,0.016563146997929608,0.0010573255910199357,0.006532282800398744
Carson Wentz,15.1,2021,0.09197530864197531,0.0961835997937081,0.08281573498964803,0.004208291151732782,-0.00915957365232728
Cedrick Wilson,17.8,2021,9.645061728395061e-4,0.0010314595152140279,NA,6.695334237452177e-5,NA
CeeDee Lamb,3,2021,0.07932098765432098,0.06266116554925219,0.045548654244306416,-0.01665982210506879,-0.033772333410014566
Chad Beebe,18,2021,7.716049382716049e-5,NA,NA,NA,NA
Chase Claypool,5.4,2021,0.07608024691358024,0.06833419288292934,0.06625258799171843,-0.007746054030650901,-0.009827658921861812
Chase Edmonds,6.7,2021,0.061612654320987656,0.04693140794223827,0.026915113871635612,-0.014681246378749388,-0.03469754044935204
Chris Carson,3.5,2021,0.044945987654320986,0.025012893243940175,0.020703933747412008,-0.01993309441038081,-0.024242053906908978
Chris Conley,17.9,2021,0.0015046296296296296,0.0010314595152140279,NA,-4.7317011441560175e-4,NA
Chris Evans,17.7,2021,0.0015046296296296296,0.0018050541516245488,NA,3.0042452199491917e-4,NA
Chris Godwin,3.9,2021,0.13680555555555557,0.18772563176895307,0.2194616977225673,0.0509200762133975,0.08265614216701173
Chris Herndon,16.9,2021,0.013888888888888888,0.013151108818978855,0.010351966873706004,-7.37780069910033e-4,-0.003536922015182884
Chris Hogan,18,2021,3.8580246913580246e-5,NA,NA,NA,NA
Christian Blake,17.5,2021,7.716049382716049e-5,NA,NA,NA,NA
Christian Kirk,14.3,2021,0.10844907407407407,0.11964930376482723,0.10766045548654245,0.011200229690753155,-7.886185875316254e-4
Christian McCaffrey,1,2021,0.05173611111111111,0.030685920577617327,0.010351966873706004,-0.02105019053349378,-0.04138414423740511
Chuba Hubbard,15.9,2021,0.07824074074074074,0.07168643630737494,0.06625258799171843,-0.0065543044333657985,-0.011988152749022304
Clyde Edwards-Helaire,2.3,2021,0.04702932098765432,0.02862300154718927,0.022774327122153208,-0.018406319440465047,-0.02425499386550111
Cole Beasley,11.6,2021,0.09602623456790123,0.10185662712738525,0.08902691511387163,0.005830392559484018,-0.0069993194540295955
Cole Kmet,14.5,2021,0.07546296296296297,0.07168643630737494,0.06832298136645963,-0.0037765266555880306,-0.007139981596503336
Collin Johnson,17.7,2021,0.0027391975308641977,0.0025786487880350697,NA,-1.60548742829128e-4,NA
Cooper Kupp,4,2021,0.24085648148148148,0.4381124290871583,0.577639751552795,0.19725594760567683,0.33678327007131353
Cordarrelle Patterson,17.6,2021,0.008564814814814815,0.014698298091799896,0.020703933747412008,0.006133483276985081,0.012139118932597193
Corey Clement,18,2021,1.1574074074074075e-4,NA,NA,NA,NA
Corey Davis,9,2021,0.07218364197530865,0.06498194945848375,0.049689440993788817,-0.007201692516824898,-0.02249420098151983
Cornell Powell,17.6,2021,0.004552469135802469,0.0033522434244455906,0.002070393374741201,-0.0012002257113568784,-0.002482075761061268
Courtland Sutton,6.3,2021,0.07924382716049383,0.07632800412583807,0.053830227743271224,-0.0029158230346557623,-0.025413599417222606
Curtis Samuel,8.1,2021,0.047183641975308645,0.039195461578133056,0.037267080745341616,-0.007988180397175589,-0.009916561229967029
D'Andre Swift,3.3,2021,0.09274691358024692,0.08818978855079938,0.07867494824016563,-0.004557125029447537,-0.014071965340081288
D'Ernest Johnson,17.5,2021,7.716049382716049e-5,NA,NA,NA,NA
D'Wayne Eskridge,16.8,2021,0.050540123456790126,0.04409489427539969,0.043478260869565216,-0.006445229181390434,-0.00706186258722491
D.J. Chark,7.1,2021,0.05528549382716049,0.04177411036616813,0.055900621118012424,-0.013511383460992364,6.151272908519329e-4
DJ Moore,4,2021,0.07662037037037037,0.06833419288292934,0.051759834368530024,-0.008286177487441024,-0.024860536001840343
DK Metcalf,2.1,2021,0.05941358024691358,0.03171738009283136,0.020703933747412008,-0.027696200154082223,-0.03870964649950157
Dak Prescott,5.7,2021,0.06959876543209877,0.05466735430634347,0.045548654244306416,-0.014931411125755294,-0.02405011118779235
Dallas Goedert,8.8,2021,0.09074074074074075,0.09025270758122744,0.07867494824016563,-4.8803315951330417e-4,-0.012065792500575115
Dalton Schultz,17.4,2021,0.013310185185185185,0.01598762248581743,0.020703933747412008,0.002677437300632246,0.007393748562226823
Dalvin Cook,1,2021,0.08244598765432098,0.06395048994326973,0.045548654244306416,-0.01849549771105126,-0.03689733341001457
Damien Harris,7.4,2021,0.09521604938271605,0.10108303249097472,0.07660455486542443,0.005866983108258672,-0.01861149451729162
Damien Williams,15.4,2021,0.057214506172839505,0.06034038164002063,0.039337474120082816,0.0031258754671811273,-0.01787703205275669
Damiere Byrd,17.8,2021,4.62962962962963e-4,5.157297576070139e-4,NA,5.276679464405096e-5,NA
Dan Arnold,17.4,2021,0.031057098765432098,0.03197524497163486,0.039337474120082816,9.181462062027648e-4,0.008280375354650718
Daniel Jones,15.3,2021,0.07604166666666666,0.07142857142857142,0.07867494824016563,-0.004613095238095236,0.0026332815734989717
Darius Slayton,16.6,2021,0.07102623456790123,0.06704486848891181,0.062111801242236024,-0.003981366078989426,-0.00891443332566521
Darnell Mooney,9,2021,0.0910108024691358,0.08612686952037132,0.07039337474120083,-0.004883932948764477,-0.02061742772793497
Darrel Williams,17.2,2021,0.03152006172839506,0.036101083032490974,0.041407867494824016,0.004581021304095913,0.009887805766428955
Darrell Henderson,8.1,2021,0.10906635802469136,0.10778751933986591,0.10973084886128365,-0.0012788386848254507,0.00066449083659228525
Darren Waller,2.3,2021,0.05597993827160494,0.02888086642599278,0.012422360248447204,-0.02709907184561216,-0.04355757802315774
Darrynton Evans,16.6,2021,0.04440586419753086,0.03584321815368747,0.037267080745341616,-0.008562646043843394,-0.007138783452189247
Darwin Thompson,18,2021,3.8580246913580246e-5,2.5786487880350697e-4,NA,2.1928463188992673e-4,NA
Daurice Fountain,18,2021,3.8580246913580246e-5,NA,NA,NA,NA
Davante Adams,1.5,2021,0.10787037037037037,0.1186178442496132,0.12008281573498965,0.010747473879242839,0.012212445364619282
David Johnson,13,2021,0.07168209876543209,0.06678700361010831,0.07867494824016563,-0.004895095155323784,0.00699284947473354
David Montgomery,3.7,2021,0.06956018518518518,0.05518308406395049,0.035196687370600416,-0.014377101121234692,-0.03436349781458477
David Moore,17.5,2021,5.787037037037037e-4,5.157297576070139e-4,NA,-6.297394609668973e-5,NA
David Njoku,17.2,2021,0.0024691358024691358,0.0023207839092315627,0.002070393374741201,-1.48351893237573e-4,-3.987424277279348e-4
Davis Mills,18,2021,7.716049382716049e-5,NA,NA,NA,NA
Dawson Knox,17.4,2021,0.050771604938271604,0.0631768953068592,0.06625258799171843,0.012405290368587597,0.015480983053446827
Dazz Newsome,17.3,2021,5.787037037037037e-4,2.5786487880350697e-4,NA,-3.208388249001967e-4,NA
DeAndre Hopkins,1.9,2021,0.05744598765432099,0.03945332645693656,0.024844720496894408,-0.01799266119738443,-0.03260126715742658
DeSean Jackson,16.4,2021,0.08560956790123457,0.09128416709644147,0.11594202898550725,0.005674599195206895,0.030332461084272677
DeVante Parker,9.7,2021,0.06033950617283951,0.05440948942753997,0.045548654244306416,-0.005930016745299541,-0.014790851928533091
DeVonta Smith,6.7,2021,0.09278549382716049,0.08896338318720991,0.062111801242236024,-0.003822110639950582,-0.030673692584924465
Dede Westbrook,17.6,2021,0.0013503086419753086,0.0023207839092315627,NA,9.704752672562542e-4,NA
DeeJay Dallas,17.8,2021,4.62962962962963e-4,0.0012893243940175349,NA,8.263614310545719e-4,NA
Deebo Samuel,6.5,2021,0.16651234567901235,0.23414130995358431,0.3333333333333333,0.06762896427457196,0.16682098765432096
Demarcus Robinson,16.5,2021,0.06277006172839507,0.05312016503352243,0.041407867494824016,-0.009649896694872637,-0.021362194233571052
Demetric Felton,17,2021,7.716049382716049e-5,NA,NA,NA,NA
Denzel Mims,15.2,2021,0.033526234567901235,0.02862300154718927,0.020703933747412008,-0.004903233020711963,-0.012822300820489227
Deonte Harris,17.7,2021,0.0035493827160493828,0.0033522434244455906,0.004140786749482402,-1.9713929160379215e-4,5.914040334330192e-4
Derek Carr,16,2021,0.08337191358024691,0.09179989685404848,0.09937888198757763,0.008427983273801565,0.01600696840733072
Derrick Henry,1,2021,0.09926697530864198,0.0887055183084064,0.09316770186335403,-0.010561457000235586,-0.006099273445287948
Deshaun Watson,16.4,2021,0.03746141975308642,0.02320783909231563,0.026915113871635612,-0.014253580660770794,-0.01054630588145081
Devin Duvernay,17.4,2021,0.002044753086419753,0.0018050541516245488,0.006211180124223602,-2.3969893479520435e-4,0.004166427037803849
Devin Funchess,17.8,2021,3.8580246913580245e-4,5.157297576070139e-4,NA,1.299272884712115e-4,NA
Devin Singletary,12.4,2021,0.08912037037037036,0.08896338318720991,0.08281573498964803,-1.5698718316045635e-4,-0.0063046353807223315
Devonta Freeman,17.7,2021,1.1574074074074075e-4,NA,NA,NA,NA
Devontae Booker,17.2,2021,0.03094135802469136,0.03481175863847344,0.033126293995859216,0.0038704006137820803,0.002184935971167857
Dez Fitzpatrick,17.6,2021,0.003703703703703704,0.0015471892728210418,0.002070393374741201,-0.002156514430882662,-0.0016333103289625029
Diontae Johnson,4.7,2021,0.11180555555555556,0.1034038164002063,0.09316770186335403,-0.008401739155349267,-0.018637853692201528
Donald Parham,17.5,2021,0.020987654320987655,0.019597730789066528,0.016563146997929608,-0.0013899235319211264,-0.004424507323058047
Donovan Peoples-Jones,16.8,2021,0.04506172839506173,0.047705002578648785,0.041407867494824016,0.0026432741835870563,-0.0036538609002377126
Drew Brees,17,2021,3.8580246913580246e-5,NA,NA,NA,NA
Drew Lock,17.4,2021,0.0030478395061728394,0.0030943785456420837,0.004140786749482402,4.6539039469244235e-5,0.0010929472433095625
Drew Sample,17.9,2021,2.700617283950617e-4,2.5786487880350697e-4,NA,-1.2196849591554731e-5,NA
Duke Johnson,17.9,2021,3.0864197530864197e-4,5.157297576070139e-4,NA,2.0708778229837197e-4,NA
Dyami Brown,15.3,2021,0.06207561728395062,0.0590510572460031,0.062111801242236024,-0.0030245600379475227,3.618395828540455e-5
Elijah Mitchell,17.3,2021,0.006944444444444444,0.007478081485301702,0.004140786749482402,5.336370408572577e-4,-0.002803657694962042
Elijah Moore,10,2021,0.10165895061728394,0.10804538421866942,0.11180124223602485,0.00638643360138548,0.010142291618740903
Emmanuel Sanders,12.3,2021,0.10617283950617284,0.11629706034038163,0.14699792960662525,0.010124220834208789,0.040825090100452405
Eno Benjamin,17.6,2021,0.0014660493827160495,0.0025786487880350697,0.002070393374741201,0.0011125994053190202,6.043439920251515e-4
Equanimeous St. Brown,17.5,2021,7.716049382716049e-5,2.5786487880350697e-4,NA,1.807043849763465e-4,NA
Eric Ebron,16.6,2021,0.05933641975308642,0.050799381124290874,0.037267080745341616,-0.008537038628795547,-0.022069339007744805
Evan Engram,12.6,2021,0.07824074074074074,0.06756059824651882,0.08902691511387163,-0.010680142494221917,0.010786174373130897
Ezekiel Elliott,1,2021,0.06624228395061728,0.0482207323362558,0.028985507246376812,-0.018021551614361475,-0.03725677670424046
Foster Moreau,17.3,2021,2.314814814814815e-4,2.5786487880350697e-4,NA,2.638339732202548e-5,NA
Frank Darby,17.5,2021,4.243827160493827e-4,2.5786487880350697e-4,NA,-1.6651783724587574e-4,NA
Freddie Swain,17.1,2021,4.62962962962963e-4,2.5786487880350697e-4,NA,-2.05098084159456e-4,NA
Gabriel Davis,11.5,2021,0.07777777777777778,0.07916451779267664,0.07660455486542443,0.0013867400148988573,-0.0011732229123533472
Gardner Minshew,18,2021,7.716049382716049e-5,2.5786487880350697e-4,NA,1.807043849763465e-4,NA
Geoff Swaim,17.5,2021,7.716049382716049e-5,2.5786487880350697e-4,NA,1.807043849763465e-4,NA
George Kittle,2.8,2021,0.09683641975308642,0.09205776173285199,0.07039337474120083,-0.00477865802023443,-0.026443045011885588
Gerald Everett,12.8,2021,0.07781635802469136,0.07632800412583807,0.062111801242236024,-0.0014883538988532952,-0.015704556782455338
Gerrid Doaks,17.7,2021,8.873456790123457e-4,7.735946364105209e-4,NA,-1.1375104260182478e-4,NA
Giovani Bernard,15.2,2021,0.07326388888888889,0.07426508509541001,0.051759834368530024,0.0010011962065211155,-0.02150405452035887
Golden Tate,17.5,2021,7.716049382716049e-5,NA,NA,NA,NA
Greg Ward,17.8,2021,5.787037037037037e-4,2.5786487880350697e-4,0.002070393374741201,-3.208388249001967e-4,0.0014916896710374973
Gus Edwards,9.8,2021,0.05169753086419753,0.036616812790097986,0.045548654244306416,-0.015080718074099546,-0.006148876619891115
Harrison Bryant,17.8,2021,4.243827160493827e-4,2.5786487880350697e-4,NA,-1.6651783724587574e-4,NA
Hayden Hurst,17.4,2021,0.020679012345679013,0.018308406395048993,0.014492753623188406,-0.0023706059506300205,-0.006186258722490607
Henry Ruggs,10.6,2021,0.0707175925925926,0.06008251676121712,0.045548654244306416,-0.010635075831375476,-0.02516893834828618
Hunter Henry,14.2,2021,0.10297067901234568,0.11191335740072202,0.12422360248447205,0.00894267838837634,0.021252923472126373
Hunter Renfrow,17.5,2021,0.04864969135802469,0.062403300670448685,0.09109730848861283,0.013753609312423996,0.042447617130588144
Ian Thomas,17.5,2021,7.716049382716049e-5,NA,NA,NA,NA
Ihmir Smith-Marsette,17.9,2021,0.0015817901234567902,0.0023207839092315627,NA,7.389937857747726e-4,NA
Irv Smith,11.2,2021,0.05393518518518518,0.043837029396596186,0.026915113871635612,-0.010098155788588997,-0.02702007131354957
Isaiah Hodgins,17.8,2021,1.9290123456790122e-4,7.735946364105209e-4,NA,5.806934018426197e-4,NA
Isaiah McKenzie,17.6,2021,0.0015046296296296296,0.0020629190304280558,NA,5.582894007984261e-4,NA
J.D. McKissic,13.9,2021,0.10239197530864197,0.10856111397627644,0.09937888198757763,0.006169138667634466,-0.0030130933210643362
J.J. Taylor,17.2,2021,6.944444444444445e-4,2.5786487880350697e-4,NA,-4.365795656409375e-4,NA
J.K. Dobbins,3.2,2021,0.031095679012345678,0.019082001031459517,0.012422360248447204,-0.012013677980886161,-0.018673318763898474
Ja'Marr Chase,4.5,2021,0.1125,0.1219700876740588,0.11801242236024845,0.009470087674058797,0.005512422360248445
JaMycal Hasty,17.8,2021,3.4722222222222224e-4,NA,NA,NA,NA
Jace Sternberger,18,2021,3.8580246913580246e-5,NA,NA,NA,NA
Jack Doyle,17.7,2021,0.002006172839506173,7.735946364105209e-4,NA,-0.001232578203095652,NA
Jacob Eason,17.5,2021,7.716049382716049e-5,NA,NA,NA,NA
Jacob Harris,17.8,2021,0.0012345679012345679,5.157297576070139e-4,NA,-7.188381436275539e-4,NA
Jacob Hollister,17.6,2021,1.9290123456790122e-4,NA,NA,NA,NA
Jaelon Darden,17.6,2021,1.9290123456790122e-4,NA,NA,NA,NA
Jake Funk,17.6,2021,0.001851851851851852,0.0038679731820526046,0.008281573498964804,0.0020161213302007527,0.006429721647112952
Jake Kumerow,17,2021,3.8580246913580246e-5,NA,NA,NA,NA
Jakobi Meyers,13.1,2021,0.08121141975308642,0.08457968024755029,0.07246376811594203,0.0033682604944638705,-0.008747651637144388
Jalen Guyton,17.6,2021,0.011111111111111112,0.012377514182568335,0.014492753623188406,0.001266403071457223,0.0033816425120772944
Jalen Hurd,17.8,2021,0.0033179012345679014,0.0036101083032490976,0.002070393374741201,2.922070686811962e-4,-0.0012475078598267004
Jalen Hurts,8.4,2021,0.0853395061728395,0.08767405879319237,0.08488612836438923,0.00233455262035287,-4.5337780845026987e-4
Jalen Reagor,11.8,2021,0.06720679012345679,0.06111397627643115,0.047619047619047616,-0.00609281384702564,-0.019587742504409172
Jamaal Williams,11.9,2021,0.08638117283950618,0.08457968024755029,0.06832298136645963,-0.0018014925919558888,-0.018058191473046548
Jameis Winston,15.5,2021,0.05289351851851852,0.04925219185146983,0.062111801242236024,-0.0036413266670486874,0.009218282723717504
James Conner,10,2021,0.1781635802469136,0.25477050025786485,0.3250517598343685,0.07660692001095126,0.14688817958745493
James O'Shaughnessy,17.2,2021,1.5432098765432098e-4,2.5786487880350697e-4,0.002070393374741201,1.0354389114918599e-4,0.00191607238708688
James Proche,18,2021,3.8580246913580246e-5,2.5786487880350697e-4,NA,2.1928463188992673e-4,NA
James Robinson,7.1,2021,0.09926697530864198,0.08561113976276431,0.08281573498964803,-0.013655835545877668,-0.016451240318993948
James Washington,17.5,2021,0.005324074074074074,0.004899432697266632,0.002070393374741201,-4.246413768074419e-4,-0.003253680699332873
James White,15.1,2021,0.06921296296296296,0.06420835482207324,0.055900621118012424,-0.005004608140889724,-0.013312341844950538
Jamison Crowder,14.5,2021,0.09093364197530865,0.09850438370293967,0.11180124223602485,0.007570741727631017,0.0208676002607162
Jared Cook,14.3,2021,0.10169753086419753,0.1147498710675606,0.11387163561076605,0.013052340203363072,0.01217410474656852
Jared Goff,17.1,2021,0.0439429012345679,0.04254770500257865,0.031055900621118012,-0.0013951962319892486,-0.012887000613449887
Jaret Patterson,17.6,2021,0.0018132716049382715,0.0025786487880350697,NA,7.653771830967982e-4,NA
Jarvis Landry,8.2,2021,0.07295524691358024,0.06498194945848375,0.060041407867494824,-0.007973297455096492,-0.012913839046085417
Jauan Jennings,18,2021,3.8580246913580246e-5,2.5786487880350697e-4,NA,2.1928463188992673e-4,NA
Javian Hawkins,17.2,2021,0.008526234567901235,0.005157297576070139,0.004140786749482402,-0.003368936991831096,-0.004385447818418833
Javonte Williams,5.8,2021,0.10146604938271606,0.10056730273336771,0.11387163561076605,-8.987466493483448e-4,0.012405586228049992
Jaylen Waddle,8.3,2021,0.10895061728395061,0.11268695203713254,0.12422360248447205,0.0037363347531819274,0.015272985200521436
Jeff Wilson,14.5,2021,0.008641975308641974,0.005673027333677153,0.004140786749482402,-0.002968947974964821,-0.0045011885591595725
Jeremy McNichols,14,2021,1.1574074074074075e-4,NA,NA,NA,NA
Jerick McKinnon,16.9,2021,0.03383487654320988,0.026560082516761216,0.037267080745341616,-0.007274794026448664,0.003432204202131736
Jermar Jefferson,17.9,2021,3.8580246913580245e-4,NA,NA,NA,NA
Jerry Jeudy,6,2021,0.05127314814814815,0.03996905621454358,0.031055900621118012,-0.011304091933604571,-0.02021724752703014
Jesper Horsted,18,2021,3.8580246913580246e-5,NA,NA,NA,NA
Jesse James,17.7,2021,1.1574074074074075e-4,NA,NA,NA,NA
Jimmy Garoppolo,17.5,2021,0.007368827160493827,0.010056730273336771,0.010351966873706004,0.0026879031128429444,0.002983139713212177
Jimmy Graham,17.6,2021,0.0021604938271604936,0.0020629190304280558,NA,-9.757479673243785e-5,NA
Joe Burrow,9.5,2021,0.07959104938271605,0.062403300670448685,0.06418219461697723,-0.017187748712267366,-0.01540885476573882
Joe Mixon,2,2021,0.11203703703703703,0.11268695203713254,0.10973084886128365,6.499150000955078e-4,-0.0023061881757533848
John Brown,14.2,2021,0.052662037037037035,0.04667354306343476,0.039337474120082816,-0.005988493973602273,-0.013324562916954219
John Ross,17.7,2021,1.1574074074074075e-4,NA,NA,NA,NA
Johnny Football,18,2021,3.8580246913580246e-5,2.5786487880350697e-4,NA,2.1928463188992673e-4,NA
Jonathan Taylor,1.5,2021,0.2146604938271605,0.3690046415678185,0.525879917184265,0.154344147740658,0.3112194233571045
Jonnu Smith,12.3,2021,0.07121913580246914,0.06188757091284167,0.041407867494824016,-0.0093315648896274625,-0.02981126830764512
Jordan Akins,17.9,2021,0.002854938271604938,0.0033522434244455906,0.002070393374741201,4.973051528406524e-4,-7.845448968637372e-4
Jordan Love,17.7,2021,0.0021604938271604936,7.735946364105209e-4,NA,-0.0013868991907499727,NA
Josh Allen,4.5,2021,0.11010802469135803,0.11964930376482723,0.09730848861283643,0.009541279073469203,-0.012799536078521592
Josh Gordon,18,2021,7.716049382716049e-5,NA,NA,NA,NA
Josh Jacobs,5,2021,0.09371141975308642,0.08045384218669417,0.07453416149068323,-0.013257577566392245,-0.019177258262403185
Josh Oliver,18,2021,7.716049382716049e-5,NA,NA,NA,NA
Josh Reynolds,16.3,2021,0.030169753086419754,0.03481175863847344,0.037267080745341616,0.004642005552053685,0.007097327658921862
Joshua Kelley,17.7,2021,0.0019290123456790122,0.0015471892728210418,0.002070393374741201,-3.818230728579704e-4,1.4138102906218874e-4
Joshua Palmer,16.7,2021,0.06026234567901235,0.06420835482207324,0.06625258799171843,0.00394600914306089,0.005990242312706083
JuJu Smith-Schuster,7,2021,0.06238425925925926,0.05363589479112945,0.053830227743271224,-0.008748364468129807,-0.008554031515988034
Julio Jones,3.9,2021,0.03931327160493827,0.020629190304280558,0.026915113871635612,-0.018684081300657712,-0.012398157733302658
Justice Hill,16.9,2021,0.003703703703703704,0.0030943785456420837,0.002070393374741201,-6.093251580616202e-4,-0.0016333103289625029
Justin Fields,11.4,2021,0.058834876543209874,0.04203197524497163,0.033126293995859216,-0.01680290129823824,-0.02570858254735066
Justin Herbert,6.9,2021,0.1455246913580247,0.18334192882929345,0.2194616977225673,0.03781723747126875,0.07393700636454259
Justin Jackson,17.2,2021,0.013310185185185185,0.013151108818978855,0.012422360248447204,-1.590763662063302e-4,-8.878249367379812e-4
Justin Jefferson,2.4,2021,0.12515432098765433,0.12325941206807632,0.09523809523809523,-0.0018949089195780117,-0.0299162257495591
Juwan Johnson,17.6,2021,0.0035493827160493828,0.0030943785456420837,NA,-4.550041704072991e-4,NA
K.J. Osborn,17.7,2021,2.314814814814815e-4,2.5786487880350697e-4,NA,2.638339732202548e-5,NA
KJ Hamler,16,2021,0.06111111111111111,0.06008251676121712,0.049689440993788817,-0.0010285943498939895,-0.011421670117322293
Kadarius Toney,16.3,2021,0.05949074074074074,0.055440948942754,0.053830227743271224,-0.004049791797986743,-0.005660512997469516
Kaden Smith,17,2021,3.8580246913580246e-5,NA,NA,NA,NA
Kahale Warring,18,2021,3.8580246913580246e-5,NA,NA,NA,NA
Kalen Ballage,17.3,2021,1.1574074074074075e-4,NA,NA,NA,NA
Kalif Raymond,17.7,2021,3.8580246913580245e-4,NA,NA,NA,NA
Kareem Hunt,6,2021,0.07006172839506172,0.06034038164002063,0.06418219461697723,-0.009721346755041091,-0.005879533778084492
Ke'Shawn Vaughn,17.7,2021,3.4722222222222224e-4,2.5786487880350697e-4,NA,-8.935734341871526e-5,NA
Keelan Cole,17.5,2021,0.017592592592592594,0.014698298091799896,0.016563146997929608,-0.0028942945007926976,-0.0010294455946629859
Keenan Allen,2.9,2021,0.10327932098765433,0.08947911294481692,0.060041407867494824,-0.013800208042837409,-0.0432379131201595
Keke Coutee,17.6,2021,0.0019675925925925924,7.735946364105209e-4,0.002070393374741201,-0.0011939979561820715,1.0280078214860858e-4
Kellen Mond,18,2021,3.8580246913580246e-5,NA,NA,NA,NA
Kendrick Bourne,17.6,2021,0.01720679012345679,0.02372356884992264,0.012422360248447204,0.00651677872646585,-0.004784429875009585
Kene Nwangwu,17.5,2021,1.5432098765432098e-4,NA,NA,NA,NA
Kenneth Gainwell,16.4,2021,0.06859567901234567,0.06962351727694688,0.07453416149068323,0.0010278382646012052,0.005938482478337559
Kenny Golladay,5.9,2021,0.05304783950617284,0.0407426508509541,0.031055900621118012,-0.012305188655218742,-0.021991938885054827
Kenyan Drake,11.1,2021,0.08912037037037036,0.09412068076328003,0.09316770186335403,0.005000310392909671,0.004047331492983669
Kerryon Johnson,17.6,2021,1.9290123456790122e-4,2.5786487880350697e-4,NA,6.496364423560575e-5,NA
Khalil Herbert,17.1,2021,5.787037037037037e-4,0.0010314595152140279,0.002070393374741201,4.527558115103242e-4,0.0014916896710374973
Kirk Cousins,13.1,2021,0.11863425925925926,0.13408973697782361,0.11180124223602485,0.015455477718564356,-0.006833017023234411
Kyle Juszczyk,17,2021,3.8580246913580246e-5,NA,NA,NA,NA
Kyle Pitts,4.4,2021,0.06489197530864198,0.042289840123775145,0.028985507246376812,-0.022602135184866833,-0.03590646806226516
Kyle Rudolph,17.9,2021,3.0864197530864197e-4,2.5786487880350697e-4,NA,-5.0777096505135e-5,NA
Kylen Granson,17.8,2021,5.015432098765432e-4,5.157297576070139e-4,NA,1.4186547730470696e-5,NA
Kyler Murray,5,2021,0.06882716049382716,0.057503867973182056,0.053830227743271224,-0.011323292520645102,-0.014996932750555934
Kylin Hill,17.7,2021,3.4722222222222224e-4,2.5786487880350697e-4,0.002070393374741201,-8.935734341871526e-5,0.0017231711525189787
La'Mical Perine,16.2,2021,1.5432098765432098e-4,NA,NA,NA,NA
Lamar Jackson,5,2021,0.08954475308641975,0.09360495100567302,0.08281573498964803,0.004060197919253272,-0.006729018096771719
Larry Rountree,17.5,2021,0.0028935185185185184,0.0030943785456420837,0.002070393374741201,2.008600271235653e-4,-8.231251437773174e-4
Latavius Murray,12.5,2021,0.07141203703703704,0.06627127385250128,0.06418219461697723,-0.005140763184535754,-0.007229842420059807
Laviska Shenault,7,2021,0.047530864197530866,0.03300670448684889,0.020703933747412008,-0.014524159710681973,-0.026826930450118858
Le'Veon Bell,16.8,2021,0.004050925925925926,0.0036101083032490976,0.006211180124223602,-4.408176226768281e-4,0.0021602541982976764
Leonard Fournette,10.2,2021,0.18549382716049384,0.2808148530170191,0.36645962732919257,0.09532102585652524,0.18096580016869873
